start_date;trunk;prefix;mobile;country;tariff;blocked;seconds_allowed;description;cli_a
2022-03-02 10:15:57.281132;WAVECREST;59374203;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374205;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374207;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374209;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742110;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742111;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742112;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742113;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742114;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;593742115;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374213;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374214;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;59374215;N;EC;0.0966;N;Y;Ecuador - Cuenca;
2022-03-02 10:15:57.281132;WAVECREST;5934;N;EC;0.14;N;Y;Ecuador - Guayaquil;
2022-03-02 10:15:57.281132;WAVECREST;5939586;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939587;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939588;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939589;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939690;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939790;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939791;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939792;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939793;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939830;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939831;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939832;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939833;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939834;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939835;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939837;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939838;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939839;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;593984;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;593987;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939925;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939926;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939927;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939928;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939929;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;593998;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939990;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939992;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939997;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939998;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939999;Y;EC;0.1452;N;Y;Ecuador - Mobile - Bell South;
2022-03-02 10:15:57.281132;WAVECREST;5939;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;5939820;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;5939821;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;5939822;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;5939823;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;5939824;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;593996;Y;EC;0.1611;N;Y;Ecuador - Mobile - Other;
2022-03-02 10:15:57.281132;WAVECREST;593939;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593959;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593967;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593968;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939691;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939692;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939693;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939694;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939695;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939696;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939697;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939698;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939699;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939794;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939795;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939796;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939797;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939798;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939799;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593980;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593981;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939825;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939826;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939827;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939828;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939829;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939836;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593985;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593986;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593988;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593989;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593990;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593991;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939920;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939921;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939922;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939923;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939924;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593993;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593994;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593995;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;593997;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939991;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939993;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939994;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939995;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5939996;Y;EC;0.152;N;Y;Ecuador - Mobile - Porta;
2022-03-02 10:15:57.281132;WAVECREST;5932;N;EC;0.1003;N;Y;Ecuador - Quito;
2022-03-02 10:15:57.281132;WAVECREST;20;N;EG;0.0585;N;Y;Egypt;
2022-03-02 10:15:57.281132;WAVECREST;202;N;EG;0.0585;N;Y;Egypt - Cairo;
2022-03-02 10:15:57.281132;WAVECREST;2011;Y;EG;0.0475;N;Y;Egypt - Mobile - Etisalat;
2022-03-02 10:15:57.281132;WAVECREST;2012;Y;EG;0.079;N;Y;Egypt - Mobile - Mobinil;
2022-03-02 10:15:57.281132;WAVECREST;2010;Y;EG;0.085;N;Y;Egypt - Mobile - Vodafone;
2022-03-02 10:15:57.281132;WAVECREST;2015;Y;EG;0.0883;N;Y;Egypt - Mobile - We;
2022-03-02 10:15:57.281132;WAVECREST;503;N;SV;0.145;N;Y;El Salvador;
2022-03-02 10:15:57.281132;WAVECREST;5032132;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032133;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322010;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322011;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322012;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322013;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322014;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032203;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032204;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032205;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032206;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032209;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032212;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032213;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032214;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032216;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322185;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322186;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322187;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322188;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322189;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;503222;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032231;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032232;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032234;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032235;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322370;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322371;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322372;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322373;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322374;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322375;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032239;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032240;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032241;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032242;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032243;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032245;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322460;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322461;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322462;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322463;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322464;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032248;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322490;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322491;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322492;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322493;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322494;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032250;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032251;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032253;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322540;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322541;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322542;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322543;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322544;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032258;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032260;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032261;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322620;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322621;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322622;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322623;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322624;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322625;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322626;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032263;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032264;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032267;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322683;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322684;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322685;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322686;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032270;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032271;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032272;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032273;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032274;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032276;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032277;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032278;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032279;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322800;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322801;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322802;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322803;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322804;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322805;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322806;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322807;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50322808;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032281;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032282;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032284;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032286;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032288;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032289;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;503229;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323010;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323011;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323012;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323058;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323059;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323067;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323068;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323080;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323081;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032309;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323100;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323101;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323102;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323103;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323104;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323130;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323140;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323141;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323142;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323143;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323144;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032318;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323190;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323191;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323192;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323193;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323194;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323195;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323196;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323214;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323215;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323220;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323221;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323222;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323240;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032325;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;5032327;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323300;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323301;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323302;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323303;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323304;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323305;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323306;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323307;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323309;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323312;N;SV;0.0889;N;Y;El Salvador - CTE;
2022-03-02 10:15:57.281132;WAVECREST;50323313;N;SV;0.0889;N;Y;El Salvador - CTE;
